,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,Month,Year
1964,1,2012-07-02,98,71,84.5,69,74.0,0.0,20.0,0.0,7,2012
1965,2,2012-07-02,97,74,85.5,69,74.0,0.0,21.0,0.0,7,2012
1966,1,2012-07-03,96,77,86.5,67,74.0,0.0,22.0,0.0,7,2012
1967,2,2012-07-03,95,77,86.0,67,73.0,0.0,21.0,0.0,7,2012
1968,1,2012-07-04,102,79,90.5,68,75.0,0.0,26.0,0.0,7,2012
1969,2,2012-07-04,101,80,90.5,68,75.0,0.0,26.0,0.0,7,2012
1970,1,2012-07-05,103,79,91.0,69,75.0,0.0,26.0,0.28,7,2012
1971,2,2012-07-05,102,79,90.5,68,75.0,0.0,26.0,0.0,7,2012
1972,1,2012-07-06,103,82,92.5,71,77.0,0.0,28.0,0.0,7,2012
1973,2,2012-07-06,104,83,93.5,71,77.0,0.0,29.0,0.0,7,2012
1974,1,2012-07-07,98,73,85.5,67,72.0,0.0,21.0,0.0,7,2012
1975,2,2012-07-07,98,74,86.0,68,73.0,0.0,21.0,0.0,7,2012
1976,1,2012-07-08,85,68,76.5,56,65.0,0.0,12.0,0.0,7,2012
1977,2,2012-07-08,85,74,79.5,56,65.0,0.0,15.0,0.0,7,2012
1978,1,2012-07-09,91,66,78.5,57,65.0,0.0,14.0,0.0,7,2012
1979,2,2012-07-09,88,68,78.0,59,66.0,0.0,13.0,0.0,7,2012
1980,1,2012-07-10,83,67,75.0,55,64.0,0.0,10.0,0.0,7,2012
1981,2,2012-07-10,82,71,76.5,56,64.0,0.0,12.0,0.0,7,2012
1982,1,2012-07-11,87,64,75.5,57,65.0,0.0,11.0,0.0,7,2012
1983,2,2012-07-11,86,69,77.5,57,65.0,0.0,13.0,0.0,7,2012
1984,1,2012-07-12,91,66,78.5,54,65.0,0.0,14.0,0.0,7,2012
1985,2,2012-07-12,90,71,80.5,53,64.0,0.0,16.0,0.0,7,2012
1986,1,2012-07-13,93,70,81.5,63,69.0,0.0,17.0,0.28,7,2012
1987,2,2012-07-13,93,73,83.0,63,69.0,0.0,18.0,0.0,7,2012
1988,1,2012-07-14,90,70,80.0,65,70.0,0.0,15.0,0.0,7,2012
1989,2,2012-07-14,89,71,80.0,66,70.0,0.0,15.0,0.0,7,2012
1990,1,2012-07-15,95,71,83.0,66,71.0,0.0,18.0,0.0,7,2012
1991,2,2012-07-15,95,70,82.5,66,72.0,0.0,18.0,0.0,7,2012
1992,1,2012-07-16,97,72,84.5,66,72.0,0.0,20.0,0.0,7,2012
1993,2,2012-07-16,98,77,87.5,65,73.0,0.0,23.0,0.0,7,2012
1994,1,2012-07-17,99,79,89.0,67,74.0,0.0,24.0,0.0,7,2012
1995,2,2012-07-17,99,80,89.5,66,74.0,0.0,25.0,0.0,7,2012
1996,1,2012-07-18,94,72,83.0,71,74.0,0.0,18.0,0.85,7,2012
1997,2,2012-07-18,91,71,81.0,71,74.0,0.0,16.0,0.55,7,2012
1998,1,2012-07-19,83,71,77.0,70,72.0,0.0,12.0,0.8,7,2012
1999,2,2012-07-19,85,70,77.5,70,72.0,0.0,13.0,0.89,7,2012
2000,1,2012-07-20,81,68,74.5,59,65.0,0.0,10.0,0.0,7,2012
2001,2,2012-07-20,82,69,75.5,61,66.0,0.0,11.0,0.0,7,2012
2002,1,2012-07-21,87,65,76.0,63,69.0,0.0,11.0,0.0,7,2012
2003,2,2012-07-21,89,69,79.0,63,69.0,0.0,14.0,0.0,7,2012
2004,1,2012-07-22,89,68,78.5,66,70.0,0.0,14.0,0.0,7,2012
2005,2,2012-07-22,90,75,82.5,65,71.0,0.0,18.0,0.01,7,2012
2006,1,2012-07-23,97,81,89.0,68,74.0,0.0,24.0,0.0,7,2012
2007,2,2012-07-23,98,81,89.5,67,74.0,0.0,25.0,0.01,7,2012
2008,1,2012-07-24,84,69,76.5,65,70.0,0.0,12.0,0.54,7,2012
2009,2,2012-07-24,88,71,79.5,66,71.0,0.0,15.0,0.37,7,2012
2010,1,2012-07-25,99,70,84.5,67,73.0,0.0,20.0,0.01,7,2012
2011,2,2012-07-25,101,74,87.5,67,73.0,0.0,23.0,0.0,7,2012
2012,1,2012-07-26,89,69,79.0,69,72.0,0.0,14.0,0.71,7,2012
2013,2,2012-07-26,89,72,80.5,69,73.0,0.0,16.0,0.07,7,2012
2014,1,2012-07-27,86,66,76.0,64,68.0,0.0,11.0,0.03,7,2012
2015,2,2012-07-27,87,70,78.5,64,69.0,0.0,14.0,0.01,7,2012
2016,1,2012-07-28,82,67,74.5,60,66.0,0.0,10.0,0.0,7,2012
2017,2,2012-07-28,83,71,77.0,60,66.0,0.0,12.0,0.0,7,2012
2018,1,2012-07-29,85,63,74.0,59,66.0,0.0,9.0,0.0,7,2012
2019,2,2012-07-29,88,68,78.0,58,66.0,0.0,13.0,0.0,7,2012
2020,1,2012-07-30,92,69,80.5,62,69.0,0.0,16.0,0.0,7,2012
2021,2,2012-07-30,93,74,83.5,61,69.0,0.0,19.0,0.0,7,2012
2022,1,2012-07-31,85,68,76.5,65,69.0,0.0,12.0,0.16,7,2012
2023,2,2012-07-31,86,71,78.5,65,70.0,0.0,14.0,0.17,7,2012
2024,1,2012-08-01,90,68,79.0,64,69.0,0.0,14.0,0.0,8,2012
2025,2,2012-08-01,89,71,80.0,63,69.0,0.0,15.0,0.0,8,2012
2026,1,2012-08-02,93,66,79.5,63,69.0,0.0,15.0,0.0,8,2012
2027,2,2012-08-02,93,71,82.0,61,69.0,0.0,17.0,0.0,8,2012
2028,1,2012-08-03,95,71,83.0,67,72.0,0.0,18.0,0.0,8,2012
2029,2,2012-08-03,94,74,84.0,65,72.0,0.0,19.0,0.0,8,2012
2030,1,2012-08-04,93,71,82.0,69,72.0,0.0,17.0,0.37,8,2012
2031,2,2012-08-04,95,72,83.5,68,72.0,0.0,19.0,1.02,8,2012
2032,1,2012-08-05,84,66,75.0,59,66.0,0.0,10.0,0.0,8,2012
2033,2,2012-08-05,85,70,77.5,59,66.0,0.0,13.0,0.0,8,2012
2034,1,2012-08-06,85,62,73.5,56,64.0,0.0,9.0,0.0,8,2012
2035,2,2012-08-06,86,67,76.5,56,64.0,0.0,12.0,0.0,8,2012
2036,1,2012-08-07,92,62,77.0,60,68.0,0.0,12.0,0.0,8,2012
2037,2,2012-08-07,94,67,80.5,59,67.0,0.0,16.0,0.0,8,2012
2038,1,2012-08-08,84,72,78.0,62,68.0,0.0,13.0,0.0,8,2012
2039,2,2012-08-08,84,75,79.5,62,68.0,0.0,15.0,0.01,8,2012
2040,1,2012-08-09,75,63,69.0,63,65.0,0.0,4.0,0.05,8,2012
2041,2,2012-08-09,77,66,71.5,62,66.0,0.0,7.0,0.0,8,2012
2042,1,2012-08-10,76,61,68.5,55,60.0,0.0,4.0,0.18,8,2012
2043,2,2012-08-10,76,62,69.0,55,61.0,0.0,4.0,0.4,8,2012
2044,1,2012-08-11,78,56,67.0,53,59.0,0.0,2.0,0.0,8,2012
2045,2,2012-08-11,79,58,68.5,52,59.0,0.0,4.0,0.0,8,2012
2046,1,2012-08-12,76,55,65.5,54,60.0,0.0,1.0,0.0,8,2012
2047,2,2012-08-12,77,61,69.0,53,61.0,0.0,4.0,0.0,8,2012
2048,1,2012-08-13,69,60,64.5,61,63.0,0.0,0.0,0.4,8,2012
2049,2,2012-08-13,72,63,67.5,61,63.0,0.0,3.0,0.34,8,2012
2050,1,2012-08-14,84,56,70.0,60,64.0,0.0,5.0,0.0,8,2012
2051,2,2012-08-14,82,59,70.5,60,64.0,0.0,6.0,0.01,8,2012
2052,1,2012-08-15,85,65,75.0,60,66.0,0.0,10.0,0.0,8,2012
2053,2,2012-08-15,86,67,76.5,59,66.0,0.0,12.0,0.0,8,2012
2054,1,2012-08-16,76,62,69.0,61,65.0,0.0,4.0,0.39,8,2012
2055,2,2012-08-16,76,64,70.0,61,65.0,0.0,5.0,0.31,8,2012
2056,1,2012-08-17,76,58,67.0,51,58.0,0.0,2.0,0.0,8,2012
2057,2,2012-08-17,77,59,68.0,52,59.0,0.0,3.0,0.0,8,2012
2058,1,2012-08-18,77,53,65.0,51,58.0,0.0,0.0,0.0,8,2012
2059,2,2012-08-18,78,57,67.5,47,57.0,0.0,3.0,0.0,8,2012
2060,1,2012-08-19,79,60,69.5,50,58.0,0.0,5.0,0.0,8,2012
2061,2,2012-08-19,79,61,70.0,49,59.0,0.0,5.0,0.0,8,2012
2062,1,2012-08-20,74,58,66.0,56,60.0,0.0,1.0,0.08,8,2012
2063,2,2012-08-20,76,60,68.0,54,60.0,0.0,3.0,0.53,8,2012
2064,1,2012-08-21,79,53,66.0,50,58.0,0.0,1.0,0.0,8,2012
2065,2,2012-08-21,79,58,68.5,51,59.0,0.0,4.0,0.0,8,2012
2066,1,2012-08-22,85,54,69.5,52,60.0,0.0,5.0,0.0,8,2012
2067,2,2012-08-22,84,72,78.0,51,61.0,3.40709171496761,5.647118990794408,0.0,8,2012
2068,1,2012-08-23,92,64,78.0,56,64.0,0.0,13.0,0.03,8,2012
2069,2,2012-08-23,91,69,80.0,54,64.0,0.0,15.0,0.0,8,2012
2070,1,2012-08-24,94,64,79.0,57,66.0,0.0,14.0,0.0,8,2012
2071,2,2012-08-24,93,71,82.0,56,66.0,0.0,17.0,0.0,8,2012
2072,1,2012-08-25,93,66,79.5,57,66.0,0.0,15.0,0.0,8,2012
2073,2,2012-08-25,94,71,82.5,56,66.0,0.0,18.0,0.0,8,2012
2074,1,2012-08-26,79,66,72.5,67,68.0,0.0,8.0,0.57,8,2012
2075,2,2012-08-26,81,68,74.5,65,68.0,0.0,10.0,3.66,8,2012
2076,1,2012-08-27,88,66,77.0,61,67.0,0.0,12.0,0.0,8,2012
2077,2,2012-08-27,88,69,78.5,62,67.0,0.0,14.0,0.0,8,2012
2078,1,2012-08-28,86,63,74.5,61,65.0,0.0,10.0,0.0,8,2012
2079,2,2012-08-28,85,65,75.0,60,66.0,0.0,10.0,0.0,8,2012
2080,1,2012-08-29,84,65,74.5,59,65.0,0.0,10.0,0.0,8,2012
2081,2,2012-08-29,84,70,77.0,58,65.0,0.0,12.0,0.0,8,2012
2082,1,2012-08-30,90,64,77.0,59,66.0,0.0,12.0,0.0,8,2012
2083,2,2012-08-30,91,69,80.0,57,66.0,0.0,15.0,0.0,8,2012
2084,1,2012-08-31,92,71,81.5,64,70.0,0.0,17.0,0.0,8,2012
2085,2,2012-08-31,93,72,82.5,64,70.0,0.0,18.0,0.0,8,2012
2086,1,2012-09-01,75,71,73.0,66,69.0,0.0,8.0,0.0,9,2012
2087,2,2012-09-01,78,73,75.5,68,71.0,0.0,11.0,0.25,9,2012
2088,1,2012-09-02,82,73,77.5,69,71.0,0.0,13.0,0.0,9,2012
2089,2,2012-09-02,81,75,78.0,69,72.0,0.0,13.0,0.0,9,2012
2090,1,2012-09-03,88,71,79.5,70,73.0,0.0,15.0,0.0,9,2012
2091,2,2012-09-03,87,73,80.0,69,73.0,0.0,15.0,0.0,9,2012
2092,1,2012-09-04,90,66,78.0,69,72.0,0.0,13.0,0.64,9,2012
2093,2,2012-09-04,89,68,78.5,68,72.0,0.0,14.0,0.33,9,2012
2094,1,2012-09-05,86,63,74.5,64,68.0,0.0,10.0,0.16,9,2012
2095,2,2012-09-05,86,66,76.0,64,68.0,0.0,11.0,0.17,9,2012
2096,1,2012-09-06,86,68,77.0,61,67.0,0.0,12.0,0.0,9,2012
2097,2,2012-09-06,86,70,78.0,61,67.0,0.0,13.0,0.0,9,2012
2098,1,2012-09-07,78,59,68.5,60,64.0,0.0,4.0,0.06,9,2012
2099,2,2012-09-07,78,61,69.5,59,63.0,0.0,5.0,0.2,9,2012
2100,1,2012-09-08,73,54,63.5,50,56.0,1.0,0.0,0.28,9,2012
2101,2,2012-09-08,73,56,64.5,49,56.0,0.0,0.0,0.23,9,2012
2102,1,2012-09-09,72,55,63.5,51,56.0,1.0,0.0,0.0,9,2012
2103,2,2012-09-09,72,56,64.0,51,57.0,1.0,0.0,0.0,9,2012
2104,1,2012-09-10,75,52,63.5,50,56.0,1.0,0.0,0.0,9,2012
2105,2,2012-09-10,77,54,65.5,47,56.0,0.0,1.0,0.0,9,2012
2106,1,2012-09-11,83,52,67.5,53,60.0,0.0,3.0,0.0,9,2012
2107,2,2012-09-11,84,59,71.5,51,60.0,0.0,7.0,0.0,9,2012
2108,1,2012-09-12,86,63,74.5,56,63.0,0.0,10.0,0.0,9,2012
2109,2,2012-09-12,87,63,75.0,54,62.0,0.0,10.0,0.0,9,2012
2110,1,2012-09-13,71,54,62.5,53,57.0,2.0,0.0,0.19,9,2012
2111,2,2012-09-13,72,56,64.0,55,59.0,1.0,0.0,0.13,9,2012
2112,1,2012-09-14,76,51,63.5,46,54.0,1.0,0.0,0.0,9,2012
2113,2,2012-09-14,75,54,64.5,45,55.0,0.0,0.0,0.0,9,2012
2114,1,2012-09-15,79,50,64.5,46,55.0,0.0,0.0,0.0,9,2012
2115,2,2012-09-15,79,55,67.0,44,55.0,0.0,2.0,0.0,9,2012
2116,1,2012-09-16,77,49,63.0,47,55.0,2.0,0.0,0.0,9,2012
2117,2,2012-09-16,78,56,67.0,46,56.0,0.0,2.0,0.0,9,2012
2118,1,2012-09-17,78,55,66.5,56,59.0,0.0,2.0,0.26,9,2012
2119,2,2012-09-17,79,59,69.0,55,60.0,0.0,4.0,0.17,9,2012
2120,1,2012-09-18,63,47,55.0,39,47.0,10.0,0.0,0.0,9,2012
2121,2,2012-09-18,64,50,57.0,37,47.0,8.0,0.0,0.0,9,2012
2122,1,2012-09-19,73,41,57.0,40,50.0,8.0,0.0,0.0,9,2012
2123,2,2012-09-19,74,47,60.5,39,50.0,4.0,0.0,0.0,9,2012
2124,1,2012-09-20,72,51,61.5,39,50.0,3.0,0.0,0.0,9,2012
2125,2,2012-09-20,72,56,64.0,38,51.0,1.0,0.0,0.0,9,2012
2126,1,2012-09-21,60,48,54.0,46,50.0,11.0,0.0,0.15,9,2012
2127,2,2012-09-21,61,52,56.5,45,51.0,8.0,0.0,0.13,9,2012
2128,1,2012-09-22,59,44,51.5,41,46.0,13.0,0.0,0.02,9,2012
2129,2,2012-09-22,60,47,53.5,39,46.0,11.0,0.0,0.01,9,2012
2130,1,2012-09-23,61,40,50.5,35,43.0,14.0,0.0,0.0,9,2012
2131,2,2012-09-23,62,43,52.5,35,44.0,12.0,0.0,0.0,9,2012
2132,1,2012-09-24,70,37,53.5,34,46.0,11.0,0.0,0.0,9,2012
2133,2,2012-09-24,71,42,56.5,33,46.0,8.0,0.0,0.0,9,2012
2134,1,2012-09-25,77,49,63.0,52,57.0,2.0,0.0,0.0,9,2012
2135,2,2012-09-25,77,54,65.5,51,57.0,0.0,1.0,0.0,9,2012
2136,1,2012-09-26,68,53,60.5,50,54.0,4.0,0.0,0.0,9,2012
2137,2,2012-09-26,69,57,63.0,50,56.0,2.0,0.0,0.0,9,2012
2138,1,2012-09-27,65,46,55.5,46,51.0,9.0,0.0,0.0,9,2012
2139,2,2012-09-27,68,49,58.5,46,52.0,6.0,0.0,0.0,9,2012
2140,1,2012-09-28,67,50,58.5,48,52.0,6.0,0.0,0.0,9,2012
2141,2,2012-09-28,67,52,59.5,48,53.0,5.0,0.0,0.0,9,2012
2142,1,2012-09-29,79,48,63.5,46,53.0,1.0,0.0,0.0,9,2012
2143,2,2012-09-29,79,49,64.0,46,53.0,1.0,0.0,0.0,9,2012
2144,1,2012-09-30,66,50,58.0,46,51.0,7.0,0.0,0.0,9,2012
2145,2,2012-09-30,67,52,59.5,46,52.0,5.0,0.0,0.0,9,2012
2146,1,2012-10-01,66,47,56.5,46,52.0,8.0,0.0,0.0,10,2012
2147,2,2012-10-01,66,50,58.0,45,52.0,7.0,0.0,0.0,10,2012
2148,1,2012-10-02,69,53,61.0,50,55.0,4.0,0.0,0.0,10,2012
2149,2,2012-10-02,69,59,64.0,49,56.0,1.0,0.0,0.0,10,2012
2150,1,2012-10-03,63,59,61.0,59,60.0,4.0,0.0,0.26,10,2012
2151,2,2012-10-03,69,61,65.0,57,60.0,0.0,0.0,0.03,10,2012
2152,1,2012-10-04,77,48,62.5,52,56.0,2.0,0.0,0.12,10,2012
2153,2,2012-10-04,81,51,66.0,51,56.0,0.0,1.0,0.1,10,2012
2154,1,2012-10-05,50,39,44.5,31,40.0,20.0,0.0,0.0,10,2012
2155,2,2012-10-05,51,42,46.5,31,40.0,18.0,0.0,0.0,10,2012
2156,1,2012-10-06,50,34,42.0,28,37.0,23.0,0.0,0.0,10,2012
2157,2,2012-10-06,50,35,42.5,27,37.0,22.0,0.0,0.0,10,2012
2158,1,2012-10-07,51,36,43.5,24,36.0,21.0,0.0,0.0,10,2012
2159,2,2012-10-07,51,38,44.5,24,36.0,20.0,0.0,0.0,10,2012
2160,1,2012-10-08,60,32,46.0,29,40.0,19.0,0.0,0.0,10,2012
2161,2,2012-10-08,60,36,48.0,27,40.0,17.0,0.0,0.0,10,2012
2162,1,2012-10-09,65,42,53.5,38,45.0,11.0,0.0,0.17,10,2012
2163,2,2012-10-09,67,43,55.0,36,45.0,10.0,0.0,0.18,10,2012
2164,1,2012-10-10,51,35,43.0,31,38.0,22.0,0.0,0.0,10,2012
2165,2,2012-10-10,52,38,45.0,30,39.0,20.0,0.0,0.0,10,2012
2166,1,2012-10-11,67,35,51.0,35,44.0,14.0,0.0,0.02,10,2012
2167,2,2012-10-11,67,39,53.0,33,44.0,12.0,0.0,0.0,10,2012
2168,1,2012-10-12,53,37,45.0,32,40.0,20.0,0.0,0.0,10,2012
2169,2,2012-10-12,53,41,47.0,30,40.0,18.0,0.0,0.0,10,2012
2170,1,2012-10-13,67,44,55.5,52,54.0,9.0,0.0,0.21,10,2012
2171,2,2012-10-13,68,47,57.5,50,54.0,7.0,0.0,0.48,10,2012
2172,1,2012-10-14,71,48,59.5,55,57.0,5.0,0.0,0.77,10,2012
2173,2,2012-10-14,72,49,60.5,54,57.0,4.0,0.0,0.54,10,2012
2174,1,2012-10-15,60,41,50.5,41,46.0,14.0,0.0,0.0,10,2012
2175,2,2012-10-15,60,46,53.0,40,46.0,12.0,0.0,0.0,10,2012
2176,1,2012-10-16,70,40,55.0,45,51.0,10.0,0.0,0.0,10,2012
2177,2,2012-10-16,70,44,57.0,43,51.0,8.0,0.0,0.0,10,2012
2178,1,2012-10-17,68,54,61.0,52,56.0,4.0,0.0,0.51,10,2012
2179,2,2012-10-17,69,55,62.0,51,55.0,3.0,0.0,0.43,10,2012
2180,1,2012-10-18,54,45,49.5,41,45.0,15.0,0.0,0.07,10,2012
2181,2,2012-10-18,55,45,50.0,40,45.0,15.0,0.0,0.13,10,2012
2182,1,2012-10-19,52,43,47.5,43,45.0,17.0,0.0,0.02,10,2012
2183,2,2012-10-19,53,44,48.5,42,45.0,16.0,0.0,0.15,10,2012
2184,1,2012-10-20,59,39,49.0,40,44.0,16.0,0.0,0.0,10,2012
2185,2,2012-10-20,58,41,49.5,40,44.0,15.0,0.0,0.0,10,2012
2186,1,2012-10-21,68,37,52.5,45,49.0,12.0,0.0,0.0,10,2012
2187,2,2012-10-21,70,42,56.0,44,50.0,9.0,0.0,0.0,10,2012
2188,1,2012-10-22,65,49,57.0,56,57.0,8.0,0.0,0.81,10,2012
2189,2,2012-10-22,67,56,61.5,55,58.0,3.0,0.0,0.28,10,2012
2190,1,2012-10-23,70,57,63.5,60,61.0,1.0,0.0,0.06,10,2012
2191,2,2012-10-23,69,59,64.0,59,61.0,1.0,0.0,0.03,10,2012
2192,1,2012-10-24,78,58,68.0,62,65.0,0.0,3.0,0.0,10,2012
2193,2,2012-10-24,79,61,70.0,60,64.0,0.0,5.0,0.0,10,2012
2194,1,2012-10-25,75,45,60.0,56,59.0,5.0,0.0,0.13,10,2012
2195,2,2012-10-25,77,45,61.0,55,59.0,4.0,0.0,0.45,10,2012
2196,1,2012-10-26,51,37,44.0,30,39.0,21.0,0.0,0.0,10,2012
2197,2,2012-10-26,51,38,44.5,30,39.0,20.0,0.0,0.0,10,2012
2198,1,2012-10-27,48,34,41.0,27,36.0,24.0,0.0,0.0,10,2012
2199,2,2012-10-27,48,36,42.0,28,37.0,23.0,0.0,0.0,10,2012
2200,1,2012-10-28,49,38,43.5,30,38.0,21.0,0.0,0.0,10,2012
2201,2,2012-10-28,50,40,45.0,31,39.0,20.0,0.0,0.0,10,2012
2202,1,2012-10-29,51,36,43.5,30,38.0,21.0,0.0,0.0,10,2012
2203,2,2012-10-29,51,38,44.5,30,38.0,20.0,0.0,0.0,10,2012
2204,1,2012-10-30,48,39,43.5,26,36.0,21.0,0.0,0.0,10,2012
2205,2,2012-10-30,47,40,43.5,26,37.0,21.0,0.0,0.0,10,2012
2206,1,2012-10-31,50,34,42.0,26,35.0,23.0,0.0,0.0,10,2012
2207,2,2012-10-31,49,35,42.0,26,35.0,23.0,0.0,0.0,10,2012
2208,1,2013-05-01,84,56,70.0,54,62.0,0.0,5.0,0.0,5,2013
2209,2,2013-05-01,85,63,74.0,52,62.0,0.0,9.0,0.0,5,2013
2210,1,2013-05-02,55,42,48.5,41,45.0,16.0,0.0,0.11,5,2013
2211,2,2013-05-02,71,42,56.5,39,45.0,3.40709171496761,5.647118990794408,0.0,5,2013
2212,1,2013-05-03,48,40,44.0,42,43.0,21.0,0.0,0.05,5,2013
2213,2,2013-05-03,50,40,45.0,41,44.0,20.0,0.0,0.02,5,2013
2214,1,2013-05-04,71,48,59.5,45,51.0,5.0,0.0,0.02,5,2013
2215,2,2013-05-04,72,49,60.5,44,51.0,4.0,0.0,0.0,5,2013
2216,1,2013-05-05,69,48,58.5,43,50.0,6.0,0.0,0.0,5,2013
2217,2,2013-05-05,70,49,59.5,41,50.0,5.0,0.0,0.0,5,2013
2218,1,2013-05-06,71,50,60.5,39,49.0,4.0,0.0,0.0,5,2013
2219,2,2013-05-06,70,51,60.5,37,49.0,4.0,0.0,0.0,5,2013
2220,1,2013-05-07,75,48,61.5,41,52.0,3.0,0.0,0.0,5,2013
2221,2,2013-05-07,76,49,62.5,39,51.0,2.0,0.0,0.0,5,2013
2222,1,2013-05-08,79,48,63.5,43,54.0,1.0,0.0,0.0,5,2013
2223,2,2013-05-08,77,46,61.5,42,53.0,3.0,0.0,0.0,5,2013
2224,1,2013-05-09,75,46,60.5,50,54.0,4.0,0.0,0.32,5,2013
2225,2,2013-05-09,76,50,63.0,49,56.0,2.0,0.0,0.63,5,2013
2226,1,2013-05-10,47,44,45.5,43,45.0,19.0,0.0,0.13,5,2013
2227,2,2013-05-10,50,44,47.0,41,44.0,18.0,0.0,0.04,5,2013
2228,1,2013-05-11,60,43,51.5,37,45.0,13.0,0.0,0.0,5,2013
2229,2,2013-05-11,62,44,53.0,36,45.0,12.0,0.0,0.0,5,2013
2230,1,2013-05-12,55,37,46.0,29,39.0,19.0,0.0,0.0,5,2013
2231,2,2013-05-12,55,38,46.5,28,39.0,18.0,0.0,0.0,5,2013
2232,1,2013-05-13,64,36,50.0,32,43.0,15.0,0.0,0.0,5,2013
2233,2,2013-05-13,61,38,49.5,31,43.0,15.0,0.0,0.0,5,2013
2234,1,2013-05-14,91,50,70.5,49,59.0,0.0,6.0,0.0,5,2013
2235,2,2013-05-14,90,57,73.5,47,58.0,0.0,9.0,0.0,5,2013
2236,1,2013-05-15,84,60,72.0,49,59.0,0.0,7.0,0.0,5,2013
2237,2,2013-05-15,83,62,72.5,47,58.0,0.0,8.0,0.0,5,2013
2238,1,2013-05-16,83,53,68.0,46,56.0,0.0,3.0,0.0,5,2013
2239,2,2013-05-16,81,57,69.0,44,56.0,0.0,4.0,0.0,5,2013
2240,1,2013-05-17,70,55,62.5,46,53.0,2.0,0.0,0.0,5,2013
2241,2,2013-05-17,73,58,65.5,47,55.0,0.0,1.0,0.0,5,2013
2242,1,2013-05-18,80,56,68.0,56,61.0,0.0,3.0,0.0,5,2013
2243,2,2013-05-18,79,59,69.0,55,61.0,0.0,4.0,0.0,5,2013
2244,1,2013-05-19,86,58,72.0,61,66.0,0.0,7.0,0.0,5,2013
2245,2,2013-05-19,87,62,74.5,60,66.0,0.0,10.0,0.0,5,2013
2246,1,2013-05-20,89,65,77.0,60,67.0,0.0,12.0,1.09,5,2013
2247,2,2013-05-20,92,65,78.5,59,67.0,0.0,14.0,1.25,5,2013
2248,1,2013-05-21,81,64,72.5,63,66.0,0.0,8.0,0.56,5,2013
2249,2,2013-05-21,82,65,73.5,62,66.0,0.0,9.0,0.2,5,2013
2250,1,2013-05-22,73,52,62.5,60,63.0,2.0,0.0,1.35,5,2013
2251,2,2013-05-22,73,56,64.5,59,62.0,0.0,0.0,0.65,5,2013
2252,1,2013-05-23,54,42,48.0,43,46.0,17.0,0.0,0.06,5,2013
2253,2,2013-05-23,56,43,49.5,40,45.0,15.0,0.0,0.12,5,2013
2254,1,2013-05-24,57,41,49.0,34,42.0,16.0,0.0,0.0,5,2013
2255,2,2013-05-24,57,42,49.5,33,42.0,15.0,0.0,0.0,5,2013
2256,1,2013-05-25,57,44,50.5,37,44.0,14.0,0.0,0.0,5,2013
2257,2,2013-05-25,57,46,51.5,36,44.0,13.0,0.0,0.0,5,2013
2258,1,2013-05-26,68,44,56.0,44,50.0,9.0,0.0,0.02,5,2013
2259,2,2013-05-26,67,46,56.5,43,50.0,8.0,0.0,0.0,5,2013
2260,1,2013-05-27,62,53,57.5,53,55.0,7.0,0.0,0.23,5,2013
2261,2,2013-05-27,65,56,60.5,54,57.0,4.0,0.0,0.19,5,2013
2262,1,2013-05-28,76,56,66.0,64,66.0,0.0,1.0,0.2,5,2013
2263,2,2013-05-28,76,59,67.5,63,65.0,0.0,3.0,2.2,5,2013
2264,1,2013-05-29,84,64,74.0,64,67.0,0.0,9.0,0.01,5,2013
2265,2,2013-05-29,85,65,75.0,62,67.0,0.0,10.0,0.02,5,2013
2266,1,2013-05-30,83,64,73.5,66,69.0,0.0,9.0,0.51,5,2013
2267,2,2013-05-30,84,65,74.5,64,68.0,0.0,10.0,0.09,5,2013
2268,1,2013-05-31,77,64,70.5,65,67.0,0.0,6.0,0.3,5,2013
2269,2,2013-05-31,78,65,71.5,64,67.0,0.0,7.0,0.23,5,2013
2270,1,2013-06-01,76,63,69.5,62,64.0,0.0,5.0,0.56,6,2013
2271,2,2013-06-01,76,63,69.5,61,64.0,0.0,5.0,0.44,6,2013
2272,1,2013-06-02,63,43,53.0,50,51.0,12.0,0.0,0.01,6,2013
2273,2,2013-06-02,63,47,55.0,48,51.0,10.0,0.0,0.01,6,2013
2274,1,2013-06-03,68,43,55.5,43,50.0,9.0,0.0,0.0,6,2013
2275,2,2013-06-03,68,43,55.5,40,49.0,9.0,0.0,0.0,6,2013
2276,1,2013-06-04,72,50,61.0,45,52.0,4.0,0.0,0.0,6,2013
2277,2,2013-06-04,72,50,61.0,44,52.0,4.0,0.0,0.0,6,2013
2278,1,2013-06-05,73,54,63.5,49,54.0,1.0,0.0,0.01,6,2013
2279,2,2013-06-05,76,56,66.0,46,55.0,0.0,1.0,0.0,6,2013
2280,1,2013-06-06,64,52,58.0,50,53.0,7.0,0.0,0.15,6,2013
2281,2,2013-06-06,65,54,59.5,48,53.0,5.0,0.0,0.06,6,2013
2282,1,2013-06-07,68,52,60.0,45,52.0,5.0,0.0,0.0,6,2013
2283,2,2013-06-07,68,54,61.0,44,52.0,4.0,0.0,0.0,6,2013
2284,1,2013-06-08,74,49,61.5,43,53.0,3.0,0.0,0.0,6,2013
2285,2,2013-06-08,74,50,62.0,42,53.0,3.0,0.0,0.0,6,2013
2286,1,2013-06-09,80,55,67.5,55,61.0,0.0,3.0,0.01,6,2013
